,0,1,2,3,4,5,6,7,8,11,12,13
1604,NOTARÍA 2, ORIZABA, VERACRUZ, CARACTER: TITULAR, AV. COLON OTE. 333, CENTRO  ORIZABA, VERACRUZ, Socio desde: 1982, ,notaria2marquez@prodigy.net.mx,,
1605,NOTARÍA 10, VERACRUZ, VERACRUZ, CARACTER: ADSCRITO, AV 2 DE ABRIL 1189, FRACC. REFORMA  VERACRUZ, VERACRUZ, Socio desde: 2017, 01 229 931 85 88,notja70@hotmail.com,,
1606,NOTARÍA 6, ACAYUCAN, VERACRUZ, CARACTER: TITULAR, CALLE OCAMPO 343, CENTRO DE LA CD.  ACAYUCAN, VERACRUZ, Socio desde: 1996, TELS. Y FAX,carlosnot6@gmail.com,,
1607,NOTARÍA 8, XALAPA, VERACRUZ, CARACTER: TITULAR, IGNACIO ALLENDE 63 -A, CENTRO  XALAPA, VERACRUZ, Socio desde: 2018, 01 228 818 28 12,erobles@notaria8xalapa.com,,
1608,NOTARÍA 7, CORDOBA, VERACRUZ, CARACTER: TITULAR, CALLE 2 125, CENTRO  CORDOBA, VERACRUZ, Socio desde: 2005, 0127 1712 4646,notarialvarez@hotmail.com,,
1609,NOTARÍA 55, BOCA DEL RIO, VERACRUZ, CARACTER: TITULAR, BLVD. ADOLFO RUIZ CORTINES 1513 INT. 6, COSTA DE ORO  BOCA DEL RIO, VERACRUZ, Socio desde: 2017, 229 921 3379,gh@notaria55boca.com.mx,,
1610,NOTARÍA 6, CORDOBA, VERACRUZ, CARACTER: TITULAR, CALLE 6 6 INT. ALTOS, CENTRO  CORDOBA, VERACRUZ, Socio desde: 1993, LOS MISMOS,notseis@hotmail.com,,
1611,NOTARÍA 5, GUTIERREZ ZAMORA, VERACRUZ, CARACTER: TITULAR, AV. FRANCISCO JAVIER MINA 49, CENTRO  GUTIERREZ ZAMORA, VERACRUZ, Socio desde: 1999, 01 766 845 0385,morortega@hotmail.com,,
1612,NOTARÍA 3, POZA RICA, VERACRUZ, CARACTER: TITULAR, AV. 8 NORTE 101 INT. DESP 103, OBRERA  POZA RICA, VERACRUZ, Socio desde: 1999, ,hernandezcabada@hotmail.com,,
1613,NOTARÍA 4, VERACRUZ, VERACRUZ, CARACTER: TITULAR, DIAZ ARAGON 190, RICARDO FLORES MAGON  VERACRUZ, VERACRUZ, Socio desde: 1975, TODOS LOS TELS.,notaria4ver@hotmail.com,,
1614,NOTARÍA 5, ALTOTONGA, VERACRUZ, CARACTER: TITULAR, 16 DE SEPTIEMBRE 18-A, CENTRO  ALTOTONGA, VERACRUZ, Socio desde: 2019, 01 226 316 07 12,notaria5altotonga@hotmail.com,,
1615,NOTARÍA 4, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, AV. VICENTE GUERRERO 802 INT. ALTO 1, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 2005, 0192 1213 0082,notario4_@yahoo.com,,
1616,NOTARÍA 24, LAS CHOAPAS, VERACRUZ, CARACTER: TITULAR, PLAN DE AYALA 104 INT. ALTOS, AGRARIA  LAS CHOAPAS, VERACRUZ, Socio desde: 2010, 01 923 237 0601,jpdelapuente@notaria24laschoapas.com.mx,,
1617,NOTARÍA 29, VERACRUZ, VERACRUZ, CARACTER: TITULAR, MARIO MOLINA 298, CENTRO  VERACRUZ, VERACRUZ, Socio desde: 1989, 0122 9923 0200 EXT. 1,alejandro@notaria29.com.mx,,
1618,NOTARÍA 11, CERRO AZUL, VERACRUZ, CARACTER: TITULAR, FRONTERA 27, LAZARO CARDENAS  CERRO AZUL, VERACRUZ, Socio desde: 2010, 01 785 852 3466,notaria11cerroazulver@hotmail.com,,
1619,NOTARÍA 11, TIHUATLÁN, VERACRUZ, CARACTER: ADSCRITO, BLVD. ACCESO AL PUENTE CAZONES II ALTOS 1, PLAN DE AYALA  TIHUATLÁN, VERACRUZ, Socio desde: 2012, ,notaria11t@prodigy.net.mx,,
1620,NOTARÍA 65, VERACRUZ, VERACRUZ, CARACTER: TITULAR, PASEO JOSE MARTI 245 INT. B, FRACC. REFORMA  VERACRUZ, VERACRUZ, Socio desde: 2011, 01 229 100 24 95 ,notario@not65.com,,
1621,NOTARÍA 10, VERACRUZ, VERACRUZ, CARACTER: TITULAR, INDEPENDENCIA 881, ZONA CENTRO  VERACRUZ, VERACRUZ, Socio desde: 1987, 01(229)9-31-85-88,notaria10veracruz@notariosveracruz.mx,,
1622,NOTARÍA 9, CORDOBA, VERACRUZ, CARACTER: TITULAR, AV. 13 2006 INT. DESP 4, SAN JOSE (FEDERAL)  CORDOBA, VERACRUZ, Socio desde: 2005, ,notaria9_corvera@yahoo.com.mx,,
1623,NOTARÍA 4, TANTOYUCA, VERACRUZ, CARACTER: TITULAR, HEROICO COLEGIO MILITAR 191, ZONA CENTRO  TANTOYUCA, VERACRUZ, Socio desde: 2005, 01 789 89 310 37,notariablanco@hotmail.com,,
1624,NOTARÍA 1, ORIZABA, VERACRUZ, CARACTER: TITULAR, PONIENTE 7 72 INT. 101, CENTRO  ORIZABA, VERACRUZ, Socio desde: 1977, ,1notaria@prodigy.net.mx,,
1625,NOTARÍA 1, TUXPAN, VERACRUZ, CARACTER: TITULAR, EMILIANO ZAPATA 12 INT. B, CENTRO  TUXPAN, VERACRUZ, Socio desde: 2015, ,notaria1tuxpan@hotmail.com,,
1626,NOTARÍA 58, BOCA DEL RIO, VERACRUZ, CARACTER: TITULAR, CONQUISTADORES 33, VIRGINIA  BOCA DEL RIO, VERACRUZ, Socio desde: 2017, 01 229 98 07 101,recepcion@notaria58bocadelrio.com.mx,,
1627,NOTARÍA 20, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, AV. LERDO DE TEJADA 701, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 2009, 01 921 212 2915,luisbrito99@hotmail.com,,
1628,NOTARÍA 12, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, PASEO MIGUEL ALEMAN 300, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 2008, 01 921 2128 554,pimayo1@hotmail.com,,
1629,NOTARÍA 7, ATZALAN, VERACRUZ, CARACTER: TITULAR, PRIVADA MELCHOR OCAMPO 7, CENTRO  ATZALAN, VERACRUZ, Socio desde: 2010, 01 226 316 2321,notaria7atzalan@hotmail.com,,
1630,NOTARÍA 15, XALAPA, VERACRUZ, CARACTER: TITULAR, ROJANO 14, CENTRO  XALAPA, VERACRUZ, Socio desde: 2009, 01 228 818 2508,notaria15xalapa@hotmail.com,,
1631,NOTARÍA 20, VERACRUZ, VERACRUZ, CARACTER: TITULAR, AV. FRANCISCO I. MADERO 247, CENTRO  VERACRUZ, VERACRUZ, Socio desde: 2000, 01(229) 934-96-20,notaria20veracruz@hotmail.com,,
1632,NOTARÍA 53, COTAXTLA, VERACRUZ, CARACTER: TITULAR, AVENIDA MIGUEL ALEMAN 11 INT. A, LA TINAJA  COTAXTLA, VERACRUZ, Socio desde: 2011, 01 278 713 5067,malinalirodriguez@notaria53ver.com.mx,,
1633,NOTARÍA 19, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, AVENIDA DIECISEIS DE SEPTIEMBRE 606, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 1994, 01(921) 212-37-57,notaria_19@prodigy.net.mx,,
1634,NOTARÍA 2, PANUCO, VERACRUZ, CARACTER: TITULAR, HIDALGO 15, PANUCO CENTRO  PANUCO, VERACRUZ, Socio desde: 2018, 01 846 266 0222,mdhg80@hotmail.com,,
1635,NOTARÍA 30, XALAPA, VERACRUZ, CARACTER: TITULAR, CARRETERA XALAPA-VERACRUZ KILOMETRO 4.5, LOCALIDAD LAS TRANCAS  XALAPA, VERACRUZ, Socio desde: 2007, ,notaria30xalapa@gmail.com,,
1636,NOTARÍA 12, MARTINEZ DE LA TORRE, VERACRUZ, CARACTER: TITULAR, AV. MAXIMINO AVILA CAMACHO 310, CENTRO  MARTINEZ DE LA TORRE, VERACRUZ, Socio desde: 2018, 01 232 324 26 21,notaria12.martinezdelatorre@gmail.com,,
1637,NOTARÍA 5, VERACRUZ, VERACRUZ, CARACTER: TITULAR, MARTI 523, FRACCIONAMIENTO REFORMA  VERACRUZ, VERACRUZ, Socio desde: 1993, LOS MISMOS,contacto@notaria5veracruz.com,,
1638,NOTARÍA 64, BOCA DEL RIO, VERACRUZ, CARACTER: TITULAR, BOULEVARD MIGUEL ALEMAN 82 INT. LOCAL 39, PLAZA RIO LF  BOCA DEL RIO, VERACRUZ, Socio desde: 2011, 01 229 986 0594,notaria64_ver@hotmail.com,,
1639,NOTARÍA 33, BOCA DEL RIO, VERACRUZ, CARACTER: TITULAR, PASEO DE LAS FLORES 10, FRACCIONAMIENTO VIRGINIA  BOCA DEL RIO, VERACRUZ, Socio desde: 1993, 0122 9922 1999,not33lfg@hotmail.com,,
1640,NOTARÍA 6, POZA RICA, VERACRUZ, CARACTER: TITULAR, CALLE 6 NORTE 47, OBRERA  POZA RICA, VERACRUZ, Socio desde: 2011, ,rcnotaria6@hotmail.com,,
1641,NOTARÍA 26, VERACRUZ, VERACRUZ, CARACTER: TITULAR, GOMEZ FARIAS 1864, FLORES MAGON  VERACRUZ, VERACRUZ, Socio desde: 1998, TEL. Y FAX,not26ver@hotmail.com,,
1642,NOTARÍA 7, PAPANTLA, VERACRUZ, CARACTER: TITULAR, ENRIQUEZ 100 INT. ALTOS, CENTRO  PAPANTLA, VERACRUZ, Socio desde: 2007, 01 784 84 21153,maluchi194@hotmail.com,,
1643,NOTARÍA 4, POZA RICA, VERACRUZ, CARACTER: TITULAR, CALLE 8 NORTE 101 INT. 1ER PISO, OBRERA  POZA RICA, VERACRUZ, Socio desde: 2009, 01 782 823 2812,notaria4pozarica@prodigy.net.mx,,
1644,NOTARÍA 5, POZA RICA, VERACRUZ, CARACTER: TITULAR, AV. 20 DE NOVIEMBRE 606 INT. ALTOS, CAZONES  POZA RICA, VERACRUZ, Socio desde: 2009, 01 782 824 9311,notaria5pozarica@hotmail.com,,
1645,NOTARÍA 3, OZULUAMA, VERACRUZ, CARACTER: TITULAR, CALLE NACIONAL HIDALGO 110, ROMA  OZULUAMA, VERACRUZ, Socio desde: 2007, 01 846 257 0063,delafuentelara@hotmail.com,,
1646,NOTARÍA 12, MARTINEZ DE LA TORRE, VERACRUZ, CARACTER: ADSCRITO, MAXIMINO AVILA CAMACHO 310, CENTRO  MARTINEZ DE LA TORRE, VERACRUZ, Socio desde: 2011, ,licmario_delafuente@hotmail.com,,
1647,NOTARÍA 11, TLACOTALPAN, VERACRUZ, CARACTER: TITULAR, JOSE MARIA IGLESIAS 70, CENTRO  TLACOTALPAN, VERACRUZ, Socio desde: 2011, 01 288 884 3375,notaria11tlacotalpan@gmail.com ,,
1648,NOTARÍA 62, BOCA DEL RIO, VERACRUZ, CARACTER: TITULAR, HABANERAS 271 INT. 502, FRACC. JARDINES DE VIRGINIA  BOCA DEL RIO, VERACRUZ, Socio desde: 2010, 01 229 956 7762,mauricio@notaria62boca.com.mx,,
1649,NOTARÍA 22, EMILIANO ZAPATA, VERACRUZ, CARACTER: TITULAR, AVENIDA CARLOS HERNANDEZ FRANCESCHY 15, CENTRO  EMILIANO ZAPATA, VERACRUZ, Socio desde: 2011, ,mayle_16@hotmail.com,,
1650,NOTARÍA 1, POZA RICA DE HIDALGO, VERACRUZ, CARACTER: TITULAR, PROLONGACION AVALO S/N, BENITO JUAREZ  POZA RICA DE HIDALGO, VERACRUZ, Socio desde: 2018, 01 782 82 6 84 64,m_a_y_22@hotmail.com,,
1651,NOTARÍA 8, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, VICENTE GUERRERO 1201, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 2019, 01 921 68 86 223,not8.21coatza@gmail.com,,
1652,NOTARÍA 22, VERACRUZ, VERACRUZ, CARACTER: TITULAR, XICOTENCATL 1839, RICARDO FLORES MAGON  VERACRUZ, VERACRUZ, Socio desde: 1987, TODOS LOS TELEFONOS,notpub22@prodigy.net.mx,,
1653,NOTARÍA 2, POZA RICA, VERACRUZ, CARACTER: TITULAR, AV. JUAREZ 100 INT. D, 27 DE SEPTIEMBRE  POZA RICA, VERACRUZ, Socio desde: 2005, 01 782 82 371 05,notaria_dos@hotmail.com,,
1654,NOTARÍA 54, VERACRUZ, VERACRUZ, CARACTER: TITULAR, AV. AMERICO VESPUCIO 491, FRACC. REFORMA  VERACRUZ, VERACRUZ, Socio desde: 2011, 01 229 935 9473,notaria54enveracruz@hotmail.com,,
1655,NOTARÍA 11, XALAPA, VERACRUZ, CARACTER: TITULAR, RAFAEL MURILLO VIDAL 232, CUAUHTEMOC  XALAPA, VERACRUZ, Socio desde: 1994, ,notpedroza@hotmail.com,,
1656,NOTARÍA 32, VERACRUZ, VERACRUZ, CARACTER: TITULAR, MIGUEL LERDO DE TEJADA 400, CENTRO  VERACRUZ, VERACRUZ, Socio desde: 2010, 01 229 932 6580,miguelmontiel@notaria32veracruz.com.mx,,
1657,NOTARÍA 11, ORIZABA, VERACRUZ, CARACTER: TITULAR, SUR 3 136, CENTRO  ORIZABA, VERACRUZ, Socio desde: 1981, 01(272) 725-10-85,notaria11@prodigy.net.mx,,
1658,NOTARÍA 5, ORIZABA, VERACRUZ, CARACTER: TITULAR, NORTE 7 142, CENTRO  ORIZABA, VERACRUZ, Socio desde: 2018, 01 272 725 00 15,noaria5orizaba@yahoo.com.mx,,
1659,NOTARÍA 25, NANCHITAL DE LAZARO CARDENAS DEL RIO, VERACRUZ, CARACTER: TITULAR, CALLE 5 DE MAYO 95, LAZARO CARDENAS  NANCHITAL DE LAZARO CARDENAS DEL RIO, VERACRUZ, Socio desde: 2011, ,notaria25_nanchital@hotmail.com,,
1660,NOTARÍA 27, ATOYAC, VERACRUZ, CARACTER: TITULAR, AV EJERCITO NACIONAL 96 INT. B-ALTOS, CENTRO  ATOYAC, VERACRUZ, Socio desde: 2014, ,notaria27atoyac@gmail.com,,
1661,NOTARÍA 4, PAPANTLA, VERACRUZ, CARACTER: TITULAR, HERMENEGILDO GALEANA 1, CENTRO  PAPANTLA, VERACRUZ, Socio desde: 2008, 01 784 84 2 5906,notaria4papantla@telmexmail.com,,
1662,NOTARÍA 2, TEQUILA, VERACRUZ, CARACTER: TITULAR, CARRETERA MUNICIPAL LIBRE ORIZABA -ZONGOLICA KM 16.1, TECUANCA  TEQUILA, VERACRUZ, Socio desde: 2016, 012787332231,mdiazabascal@yahoo.com.mx,,
1663,NOTARÍA 30, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, AVENIDA BELLAVISTA 421 INT. 1, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 2019, 01 9211 63 41 48,natalio_arrieta@notario30coatza.com,,
1664,NOTARÍA 49, ALVARADO, VERACRUZ, CARACTER: TITULAR, BLVD. BOCA DEL RIO ANTON LIZARDO 901 INT. LOCAL H – 2B, CENTRO COMERCIAL PLAZA V  ALVARADO, VERACRUZ, Socio desde: 2010, 01 229 922 9008,notaria49alv@hotmail.com,,
1665,NOTARÍA 4, ORIZABA, VERACRUZ, CARACTER: TITULAR, AV. ORIENTE DOS 251 INT. 1 – P.B., CENTRO  ORIZABA, VERACRUZ, Socio desde: 2005, 01 272 72 65040,not4@prodigy.net.mx,,
1666,NOTARÍA 12, ORIZABA, VERACRUZ, CARACTER: TITULAR, SUR 11 490, CENTRO  ORIZABA, VERACRUZ, Socio desde: 2009, ,notariapublica_12@yahoo.com.mx,,
1667,NOTARÍA 61, BOCA DEL RIO, VERACRUZ, CARACTER: ADSCRITO, COSTA VERDE 51 INT. ALTOS, FRACC. VIRGINIA  BOCA DEL RIO, VERACRUZ, Socio desde: 2010, 01 229 980 7244,notaria61_veracruz@hotmail.com,,
1668,NOTARÍA 48, VERACRUZ, VERACRUZ, CARACTER: TITULAR, CALLE 16 DE SEPTIEMBRE S/N INT. LOCALES 1 Y 2, CENTRO  VERACRUZ, VERACRUZ, Socio desde: 2019, 01 229 16 11 859,notaria48ver@hotmail.com,,
1669,NOTARÍA 16, MINATITLAN, VERACRUZ, CARACTER: TITULAR, AV HIDALGO 145-A INT. DEPTO-101, CENTRO  MINATITLAN, VERACRUZ, Socio desde: 2013, ,notari16@prodigy.net.mx,,
1670,NOTARÍA 3, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, VENUSTIANO CARRANZA 701, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 2011, 01 9212128822,info@notaria3coatza.com,,
1671,NOTARÍA 8, TRES VALLES, VERACRUZ, CARACTER: TITULAR, BLVD. ALVARO OBREGON 306 INT. 4, CENTRO  TRES VALLES, VERACRUZ, Socio desde: 2009, 01 288 8851 551,pmorandor@hotmail.com,,
1672,NOTARÍA 42, ALVARADO, VERACRUZ, CARACTER: TITULAR, PLAYA PARAISO , MANDINGA Y CONCHAL  ALVARADO, VERACRUZ, Socio desde: 2010, 01 229 956 4620,pgarciapensado@gmail.com,,
1673,NOTARÍA 15, COATZACOALCOS, VERACRUZ, CARACTER: TITULAR, ZAMORA 312, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 1981, ,nota15coatzaver@hotmail.com,,
1674,NOTARÍA 16, XALAPA, VERACRUZ, CARACTER: TITULAR, URSULO GALVAN 7, CENTRO  XALAPA, VERACRUZ, Socio desde: 2000, TEL. Y FAX,notaria16xalapa@notariosveracruz.org,,
1675,NOTARÍA 1, NARANJOS, VERACRUZ, CARACTER: TITULAR, AV. JUSTO SIERRA 7 INT. 2, CENTRO  NARANJOS, VERACRUZ, Socio desde: 1980, ,raguizave@yahoo.com.mx,,
1676,NOTARÍA 4, MARTINEZ DE LA TORRE, VERACRUZ, CARACTER: INTERINO, ZARAGOZA 206, CENTRO  MARTINEZ DE LA TORRE, VERACRUZ, Socio desde: 1987, ,notaria4mtz@hotmail.com,,
1677,NOTARÍA 3, PAPANTLA DE OLARTE, VERACRUZ, CARACTER: TITULAR, 20 DE NOVIEMBRE 1 INT. D – ALTOS, CENTRO  PAPANTLA DE OLARTE, VERACRUZ, Socio desde: 2010, 01 784 842 3981,notaria3papantla@hotmail.com,,
1678,NOTARÍA 7, SAN ANDRES TUXTLA, VERACRUZ, CARACTER: TITULAR, FRANCISCO INDALECIO MADERO 4 INT. DESP 206, CENTRO  SAN ANDRES TUXTLA, VERACRUZ, Socio desde: 2010, 01 294 942 2283,not7sanandres@prodigy.net.mx,,
1679,NOTARÍA 13, POZA RICA, VERACRUZ, CARACTER: TITULAR, calle 14 318, CAZONES  POZA RICA, VERACRUZ, Socio desde: 2013, ,renegarza@gmail.com,,
1680,NOTARÍA 15, TIERRA BLANCA, VERACRUZ, CARACTER: TITULAR, 16 DE SEPTIEMBRE 721, CENTRO  TIERRA BLANCA, VERACRUZ, Socio desde: 2013, ,notario_rdh@hotmail.com,,
1681,NOTARÍA 35, VERACRUZ, VERACRUZ, CARACTER: TITULAR, FRANCISCO PIZARRO 257, FRACCIONAMIENTO REFORMA  VERACRUZ, VERACRUZ, Socio desde: 2010, 01 229 937 7487,robertolopezdelfin@notaria35.com,,
1682,NOTARÍA 1, MISANTLA, VERACRUZ, CARACTER: TITULAR, DR. CAMILO GONZALEZ C. 105, CENTRO  MISANTLA, VERACRUZ, Socio desde: 2010, 01 235 323 0213,notaria1misantla@yahoo.com.mx,,
1683,NOTARÍA 9, TIERRA BLANCA, VERACRUZ, CARACTER: TITULAR, INDEPENDENCIA 306, CENTRO  TIERRA BLANCA, VERACRUZ, Socio desde: 2010, 01 274 743 2222,gogaronotaria9@hotmail.com,,
1684,NOTARÍA 22, CORDOBA, VERACRUZ, CARACTER: TITULAR, AVENIDA 3 5 INT. ALTOS, CENTRO  CORDOBA, VERACRUZ, Socio desde: 2010, 01 271 712 9864,rodrigo@notaria22cordoba.com,,
1685,NOTARÍA 29, VERACRUZ, VERACRUZ, CARACTER: ADSCRITO, MARIO MOLINA 298, CENTRO  VERACRUZ, VERACRUZ, Socio desde: 2019, 01 229 923 02 00,rodrigo@notaria29.com.mx,,
1686,NOTARÍA 13, CORDOBA, VERACRUZ, CARACTER: TITULAR, 8 718, SAN JOSE  CORDOBA, VERACRUZ, Socio desde: 2007, 01 271 71 29655,elnotrece@outlook.com,,
1687,NOTARÍA 7, MARTINEZ DE LA TORRE, VERACRUZ, CARACTER: TITULAR, AV. M. AVILA CAMACHO 300 INT. ALTOS DESP 103, CENTRO  MARTINEZ DE LA TORRE, VERACRUZ, Socio desde: 1998, 01(232) 324-56-90,notaria7_rajr@hotmail.com,,
1688,NOTARÍA 5, XALAPA, VERACRUZ, CARACTER: TITULAR, MIGUEL HIDALGO 56, ZONA CENTRO  XALAPA, VERACRUZ, Socio desde: 2004, 01 228 817 77 75,not5xal@yahoo.com.mx,,
1689,NOTARÍA 34, CD. CARDEL, VERACRUZ, CARACTER: TITULAR, AV. VENUSTIANO CARRANZA 44, CENTRO  CD. CARDEL, VERACRUZ, Socio desde: 2006, 01 296 962 3816,np34cardel@hotmail.com,,
1690,NOTARÍA 9, PEROTE, VERACRUZ, CARACTER: TITULAR, VICENTE GUERRERO 1 INT. A, CENTRO  PEROTE, VERACRUZ, Socio desde: 2011, ,notaria9perote@hotmail.com,,
1691,NOTARÍA 3, XALAPA, VERACRUZ, CARACTER: TITULAR, CALLEJON ROJAS 23 INT. PLANTA ALTA, CENTRO  XALAPA, VERACRUZ, Socio desde: 2016, 0122288171959/ 81 72257,servicioaclientes@notaria3xalapa.com,,
1692,NOTARÍA 14, CD. MENDOZA, VERACRUZ, CARACTER: TITULAR, AV. HIDALGO 814 INT. DEPTO 2, CENTRO  CD. MENDOZA, VERACRUZ, Socio desde: 2007, 01 272 726 8181,notaria14cdmendoza@hotmail.com,,
1693,NOTARÍA 29, BANDERILLA, VERACRUZ, CARACTER: ADSCRITO, BENITO JUAREZ 82, CENTRO  BANDERILLA, VERACRUZ, Socio desde: 2016, 228-811-2460,sandramacias.notaria29@gmail.com,,
1694,NOTARÍA 2, COATEPEC, VERACRUZ, CARACTER: ADSCRITO, JIMENEZ DEL CAMPILLO 31 INT. B, CENTRO  COATEPEC, VERACRUZ, Socio desde: 2011, ,saratellez@hotmail.com,,
1695,NOTARÍA 27, XALAPA, VERACRUZ, CARACTER: ADSCRITO, BOULEVARD CRISTOBAL COLON 5 INT. M5 Y M6, JARDINES DE LAS ANIMAS  XALAPA, VERACRUZ, Socio desde: 2011, ,notaria27xalapa@gmail.com,,
1696,NOTARÍA 1, COSAMALOAPAN DE CARPIO, VERACRUZ, CARACTER: TITULAR, RUIZ CORTINES 400, CENTRO  COSAMALOAPAN DE CARPIO, VERACRUZ, Socio desde: 2011, 01 288 882 2220,sergio@notaria1veracruz.com.mx,,
1697,NOTARÍA 15, IXTACZOQUITLAN, VERACRUZ, CARACTER: TITULAR, DIAZ MIRON 63, CENTRO  IXTACZOQUITLAN, VERACRUZ, Socio desde: 2008, ,notaria15ixtac@hotmail.com,,
1698,NOTARÍA 1, XALAPA, VERACRUZ, CARACTER: TITULAR, HIDALGO 8, CENTRO  XALAPA, VERACRUZ, Socio desde: 2011, ,silviolagosnotario1@yahoo.com,,
1699,NOTARÍA 12, COATEPEC, VERACRUZ, CARACTER: TITULAR, CALLE ALDAMA 8, CENTRO  COATEPEC, VERACRUZ, Socio desde: 2011, 01 228 816 20 82,notaria12coatepec@gmail.com,,
1700,NOTARÍA 46, SOLEDAD DE DOBLADO, VERACRUZ, CARACTER: TITULAR, ZAMORA 70, CENTRO  SOLEDAD DE DOBLADO, VERACRUZ, Socio desde: 1988, ,46notaria@gmail.com,,
1701,NOTARÍA 5, SANTIAGO TUXTLA, VERACRUZ, CARACTER: TITULAR, PLAZUELA ITURBIDE 1, SANTIAGO TUXTLA CENTRO  SANTIAGO TUXTLA, VERACRUZ, Socio desde: 2015, 01 294 9470 200,notpubnum5@hotmail.com,,
1702,NOTARÍA 4, ACAYUCAN, VERACRUZ, CARACTER: TITULAR, OCAMPO 343, CENTRO  ACAYUCAN, VERACRUZ, Socio desde: 2000, TEL Y FAX,manolopavon@hotmail.com,,
1703,NOTARÍA 1, CORDOBA, VERACRUZ, CARACTER: TITULAR, CALLE 7 306 INT. DESP 3, CENTRO  CORDOBA, VERACRUZ, Socio desde: 1984, ,v.perez1@hotmail.com,,
1704,NOTARÍA 21, VERACRUZ, VERACRUZ, CARACTER: TITULAR, CARRANZA 138, FLORES MAGON  VERACRUZ, VERACRUZ, Socio desde: 2005, 01 229 931 43 02,notaria_21@hotmail.com,,
1705,NOTARÍA 3, COSAMALOAPAN, VERACRUZ, CARACTER: ADSCRITO, ADOLFO RUIZ CORTINEZ 302 INT. 2, CENTRO  COSAMALOAPAN, VERACRUZ, Socio desde: 2013, ,notaria_3_cosver@hotmail.com,,
1706,NOTARÍA 11, MINATITLAN, VERACRUZ, CARACTER: TITULAR, JUAREZ 114, CENTRO  MINATITLAN, VERACRUZ, Socio desde: 1982, ,notaria_11@hotmail.com,,
1707,NOTARÍA 14, SANTIAGO TUXTLA, VERACRUZ, CARACTER: TITULAR, EL MARQUES 24, CENTRO  SANTIAGO TUXTLA, VERACRUZ, Socio desde: 2007, ,vicky_rg@hotmail.com,,
1708,NOTARÍA 39, BOCA DEL RIO, VERACRUZ, CARACTER: TITULAR, PASEO DE LAS FLORES 10, FRACCIONAMIENTO VIRGINIA  BOCA DEL RIO, VERACRUZ, Socio desde: 2007, 01-229 921 7944,titular@notaria39.mx,,
1709,NOTARÍA 2, COATZACOALCOS, VERACRUZ, CARACTER: ADSCRITO, GUERRERO 802 INT. ALTO 1, CENTRO  COATZACOALCOS, VERACRUZ, Socio desde: 1997, TELS Y FAX,not24@prodigy.net.mx,,
1710,NOTARÍA 29, MINATITLAN, VERACRUZ, CARACTER: TITULAR, JOSE ARENAS 47, CENTRO  MINATITLAN, VERACRUZ, Socio desde: 2011, 01 922 223 7622,notaria29minatitlan@gmail.com,,
1711,NOTARÍA 104, PLAYA DEL CARMEN, QUINTANA ROO, CARACTER: TITULAR, CARRETERA FEDERAL S/N, LUSI DONALDO COLOSIO  PLAYA DEL CARMEN, QUINTANA ROO, Socio desde: 2018, 01984 148 14 40,abigail@notaria-104.com.mx,,
1712,NOTARÍA 71, CANCUN, QUINTANA ROO, CARACTER: TITULAR, NICHEHABIN , SUPERMANZANA 24  CANCUN, QUINTANA ROO, Socio desde: 2014, ,notariapublica71qroo@gmail.com,,
1713,NOTARÍA 46, CANCUN PUERTO MORELOS, QUINTANA ROO, CARACTER: TITULAR, AV. NIÑOS HEROES INT. DEPTO 7, SUPERMANZANA 1  CANCUN PUERTO MORELOS, QUINTANA ROO, Socio desde: 2004, 01 998 2069 393,notarialunaol@gmail.com,,
1714,NOTARÍA 17, CHETUMAL, QUINTANA ROO, CARACTER: TITULAR, IGNACIO ZARAGOZA 288, CENTRO  CHETUMAL, QUINTANA ROO, Socio desde: 1993, 01 983-832-15-92,nota17@prodigy.net.mx,,
1715,NOTARÍA 40, CANCUN, QUINTANA ROO, CARACTER: TITULAR, CALLE TORONJA 14, CENTRO  CANCUN, QUINTANA ROO, Socio desde: 2007, 01 998 8847575 EXT. 103,notaria@notaria40cancun.com,,
1716,NOTARÍA 97, CANCUN, QUINTANA ROO, CARACTER: TITULAR, AVENIDA CHICHENITZA S/N INT. D-3 2N, SUPERMANZANA 27  CANCUN, QUINTANA ROO, Socio desde: 2018, 019982171962,abraham@notaria97cancun.com,,
1717,NOTARÍA 20, CANCUN, QUINTANA ROO, CARACTER: TITULAR, CALLE GRANADA 30, SUPER MANZANA 2 A  CANCUN, QUINTANA ROO, Socio desde: 1993, 01 998 884 7169,notaria20@notariacancun.com,,
